metric_id,pillar,category,metric_name,unit,value_2023,value_2024,target_2024,status,data_source,confidence,business_unit,framework_tags
G06,Governance,ICFR,ICFR Assessment Coverage — Logistics — Kochi,%,0.728,0.783,0.776,Met,Board secretariat / compliance ledger (BU: LOG-KCH),0.94,LOG-KCH,SASB-RT-CH
G06,Governance,ICFR,ICFR Assessment Coverage — Logistics — Nashik,%,0.849,0.937,0.909,Met,Board secretariat / compliance ledger (BU: LOG-NSK),0.81,LOG-NSK,BRSR Principal 5
G06,Governance,ICFR,ICFR Assessment Coverage — Logistics — Kandla,%,0.324,0.34,0.355,On Track,Board secretariat / compliance ledger (BU: LOG-KND),0.92,LOG-KND,IFRS S2
G06,Governance,ICFR,ICFR Assessment Coverage — Logistics — Tuticorin,%,1.366,1.573,1.431,Met,Board secretariat / compliance ledger (BU: LOG-TUT),0.83,LOG-TUT,BRSR Principal 5
G06,Governance,ICFR,ICFR Assessment Coverage — Distribution — Kolkata,%,0.529,0.69,0.629,Met,Board secretariat / compliance ledger (BU: DST-KOL),0.94,DST-KOL,GRI 302
G06,Governance,ICFR,ICFR Assessment Coverage — Distribution — Hyderabad,%,1.016,1.368,1.205,Met,Board secretariat / compliance ledger (BU: DST-HYD),0.95,DST-HYD,TCFD-Metrics
G06,Governance,ICFR,ICFR Assessment Coverage — Distribution — Lucknow,%,1.443,1.592,1.56,Met,Board secretariat / compliance ledger (BU: DST-LKO),0.94,DST-LKO,BRSR Principal 6
G06,Governance,ICFR,ICFR Assessment Coverage — Distribution — Indore,%,0.656,0.841,0.742,Met,Board secretariat / compliance ledger (BU: DST-IND),0.92,DST-IND,CSRD ESRS G1
G06,Governance,ICFR,ICFR Assessment Coverage — R&D — Pune,%,0.847,0.83,0.868,On Track,Board secretariat / compliance ledger (BU: RND-PUN),0.91,RND-PUN,IFRS S2
G06,Governance,ICFR,ICFR Assessment Coverage — R&D — Bengaluru,%,0.674,0.761,0.795,On Track,Board secretariat / compliance ledger (BU: RND-BLR),0.91,RND-BLR,CSRD-DM
G06,Governance,ICFR,ICFR Assessment Coverage — R&D — Surat Polymer Lab,%,0.491,0.505,0.503,Met,Board secretariat / compliance ledger (BU: RND-SRT),0.8,RND-SRT,BRSR Principal 6
G06,Governance,ICFR,ICFR Assessment Coverage — R&D — Hyderabad Catalysis,%,1.098,1.146,1.316,Not Met,Board secretariat / compliance ledger (BU: RND-HYD),0.92,RND-HYD,GRI 303
G06,Governance,ICFR,ICFR Assessment Coverage — Office — Chennai,%,1.421,1.715,1.659,Met,Board secretariat / compliance ledger (BU: OFC-CHN),0.8,OFC-CHN,CSRD-DM
G06,Governance,ICFR,ICFR Assessment Coverage — Office — Delhi,%,0.286,0.264,0.307,Not Met,Board secretariat / compliance ledger (BU: OFC-DLH),0.82,OFC-DLH,CSRD-DM
G06,Governance,ICFR,ICFR Assessment Coverage — Office — Ahmedabad,%,0.825,0.992,1.019,On Track,Board secretariat / compliance ledger (BU: OFC-AMD),0.85,OFC-AMD,SOX 302
G06,Governance,ICFR,ICFR Assessment Coverage — Office — Kochi Sales,%,1.078,1.074,1.008,Met,Board secretariat / compliance ledger (BU: OFC-KCH),0.86,OFC-KCH,SOX 302
G06,Governance,ICFR,ICFR Assessment Coverage — Office — Coimbatore,%,0.515,0.537,0.626,Not Met,Board secretariat / compliance ledger (BU: OFC-CMB),0.81,OFC-CMB,GRI 403
G06,Governance,ICFR,ICFR Assessment Coverage — Office — Bhubaneswar,%,1.236,1.672,1.502,Met,Board secretariat / compliance ledger (BU: OFC-BBS),0.96,OFC-BBS,TCFD-Metrics
G06,Governance,ICFR,ICFR Assessment Coverage — Office — Jaipur,%,0.37,0.517,0.459,Met,Board secretariat / compliance ledger (BU: OFC-JPR),0.81,OFC-JPR,CSRD-DM
G06,Governance,ICFR,ICFR Assessment Coverage — Business Unit — Polymers,%,1.014,1.337,1.203,Met,Board secretariat / compliance ledger (BU: BIZ-PLM),0.93,BIZ-PLM,SEC-CLIM SX-14
G06,Governance,ICFR,ICFR Assessment Coverage — Business Unit — Fuels,%,0.607,0.541,0.636,Not Met,Board secretariat / compliance ledger (BU: BIZ-FUE),0.96,BIZ-FUE,CSRD ESRS G1
G06,Governance,ICFR,ICFR Assessment Coverage — Business Unit — Lubricants,%,0.723,0.633,0.697,Not Met,Board secretariat / compliance ledger (BU: BIZ-LUB),0.83,BIZ-LUB,GRI 303
G06,Governance,ICFR,ICFR Assessment Coverage — Business Unit — Agrochemicals,%,0.531,0.563,0.536,Met,Board secretariat / compliance ledger (BU: BIZ-AGR),0.96,BIZ-AGR,GRI 303
G06,Governance,ICFR,ICFR Assessment Coverage — Business Unit — Specialty Chemicals,%,0.507,0.464,0.536,Not Met,Board secretariat / compliance ledger (BU: BIZ-SPC),0.96,BIZ-SPC,BRSR Principal 5
G06,Governance,ICFR,ICFR Assessment Coverage — Business Unit — Packaging,%,0.549,0.492,0.522,Not Met,Board secretariat / compliance ledger (BU: BIZ-PCK),0.84,BIZ-PCK,BRSR Principal 5
G06,Governance,ICFR,ICFR Assessment Coverage — Business Unit — Renewables Division,%,1.636,2.138,1.901,Met,Board secretariat / compliance ledger (BU: BIZ-RNW),0.96,BIZ-RNW,SOX 404
G06,Governance,ICFR,ICFR Assessment Coverage — Business Unit — Hydrogen Pilot,%,1.082,1.08,1.01,Met,Board secretariat / compliance ledger (BU: BIZ-HYD),0.82,BIZ-HYD,CSRD-DM
G06,Governance,ICFR,ICFR Assessment Coverage — Function — Corporate Finance,%,0.335,0.448,0.405,Met,Board secretariat / compliance ledger (BU: FNC-COR),0.81,FNC-COR,CSRD ESRS S1
G06,Governance,ICFR,ICFR Assessment Coverage — Function — Procurement,%,0.507,0.441,0.483,Not Met,Board secretariat / compliance ledger (BU: FNC-PRC),0.96,FNC-PRC,SOX 302
G06,Governance,ICFR,ICFR Assessment Coverage — Function — Human Resources,%,0.672,0.744,0.82,Not Met,Board secretariat / compliance ledger (BU: FNC-HRM),0.81,FNC-HRM,TCFD-Metrics
G06,Governance,ICFR,ICFR Assessment Coverage — Function — IT & Digital,%,1.678,1.719,1.774,On Track,Board secretariat / compliance ledger (BU: FNC-IT),0.87,FNC-IT,SASB-RT-CH
G06,Governance,ICFR,ICFR Assessment Coverage — Function — Legal & Compliance,%,0.436,0.424,0.461,Not Met,Board secretariat / compliance ledger (BU: FNC-LGL),0.79,FNC-LGL,CSRD-DM
G06,Governance,ICFR,ICFR Assessment Coverage — Function — Communications,%,1.896,1.759,1.896,Not Met,Board secretariat / compliance ledger (BU: FNC-COM),0.83,FNC-COM,CSRD ESRS S1
G06,Governance,ICFR,ICFR Assessment Coverage — Function — CSR & Sustainability,%,1.038,0.877,0.994,Not Met,Board secretariat / compliance ledger (BU: FNC-CSR),0.96,FNC-CSR,CSRD-DM
G06,Governance,ICFR,ICFR Assessment Coverage — Region — West India,%,1.64,1.652,1.923,Not Met,Board secretariat / compliance ledger (BU: REG-WST),0.78,REG-WST,GRI 305
G06,Governance,ICFR,ICFR Assessment Coverage — Region — North India,%,0.398,0.328,0.373,Not Met,Board secretariat / compliance ledger (BU: REG-NTH),0.87,REG-NTH,BRSR Principal 5
G06,Governance,ICFR,ICFR Assessment Coverage — Region — South India,%,0.787,0.878,0.792,Met,Board secretariat / compliance ledger (BU: REG-STH),0.8,REG-STH,SASB-RT-CH
G06,Governance,ICFR,ICFR Assessment Coverage — Region — East India,%,1.586,1.839,1.722,Met,Board secretariat / compliance ledger (BU: REG-EST),0.78,REG-EST,SOX 302
G06,Governance,ICFR,ICFR Assessment Coverage — Region — International (ME + APAC),%,1.211,1.148,1.334,Not Met,Board secretariat / compliance ledger (BU: REG-INT),0.89,REG-INT,BRSR Principal 6
G06,Governance,ICFR,ICFR Assessment Coverage — Region — Europe,%,0.939,0.885,1.041,Not Met,Board secretariat / compliance ledger (BU: REG-EUR),0.84,REG-EUR,GRI 303
G06,Governance,ICFR,ICFR Assessment Coverage — Region — Americas,%,0.887,1.084,1.022,Met,Board secretariat / compliance ledger (BU: REG-AMR),0.94,REG-AMR,SASB-RT-CH
G06,Governance,ICFR,ICFR Assessment Coverage — Programme — Net-Zero 2050,%,1.166,1.055,1.228,Not Met,Board secretariat / compliance ledger (BU: PJT-NETZ),0.87,PJT-NETZ,SASB-RT-CH
G06,Governance,ICFR,ICFR Assessment Coverage — Programme — Circular Economy,%,0.687,0.726,0.714,Met,Board secretariat / compliance ledger (BU: PJT-CIRC),0.85,PJT-CIRC,SOX 404
G06,Governance,ICFR,ICFR Assessment Coverage — Programme — Water Stewardship,%,1.646,1.828,1.678,Met,Board secretariat / compliance ledger (BU: PJT-WTR),0.97,PJT-WTR,GRI 302
G06,Governance,ICFR,ICFR Assessment Coverage — Programme — DEI Acceleration,%,0.629,0.645,0.651,On Track,Board secretariat / compliance ledger (BU: PJT-DEI),0.8,PJT-DEI,GRI 405
G06,Governance,ICFR,ICFR Assessment Coverage — Programme — Process Safety,%,0.607,0.661,0.632,Met,Board secretariat / compliance ledger (BU: PJT-SAF),0.8,PJT-SAF,GRI 303
G06,Governance,ICFR,ICFR Assessment Coverage — Programme — Digital Twin Rollout,%,0.655,0.605,0.656,Not Met,Board secretariat / compliance ledger (BU: PJT-DIG),0.81,PJT-DIG,IFRS S2
G06,Governance,ICFR,ICFR Assessment Coverage — Programme — Carbon Capture Pilot,%,0.298,0.315,0.279,Met,Board secretariat / compliance ledger (BU: PJT-CCS),0.79,PJT-CCS,GRI 302
G06,Governance,ICFR,ICFR Assessment Coverage — Programme — EV Fleet Transition,%,1.73,2.058,1.939,Met,Board secretariat / compliance ledger (BU: PJT-EVS),0.81,PJT-EVS,CSRD ESRS E1
G06,Governance,ICFR,ICFR Assessment Coverage — Programme — Renewable PPA Expansion,%,1.156,1.038,1.141,Not Met,Board secretariat / compliance ledger (BU: PJT-RNW),0.85,PJT-RNW,CSRD ESRS S1
G06,Governance,ICFR,ICFR Assessment Coverage — Programme — Bio-feedstock Sourcing,%,1.092,1.215,1.135,Met,Board secretariat / compliance ledger (BU: PJT-BIO),0.89,PJT-BIO,GRI 305
G06,Governance,ICFR,ICFR Assessment Coverage — Programme — Independent Assurance,%,0.873,0.761,0.859,Not Met,Board secretariat / compliance ledger (BU: PJT-AUD),0.82,PJT-AUD,GRI 303
G06,Governance,ICFR,ICFR Assessment Coverage — Programme — Code of Conduct Refresh,%,0.94,0.775,0.905,Not Met,Board secretariat / compliance ledger (BU: PJT-COC),0.8,PJT-COC,TCFD-Metrics
G06,Governance,ICFR,ICFR Assessment Coverage — Programme — Whistleblower Strengthening,%,0.82,0.847,0.992,Not Met,Board secretariat / compliance ledger (BU: PJT-WHB),0.82,PJT-WHB,GRI 305
G06,Governance,ICFR,ICFR Assessment Coverage — Programme — Tax Transparency,%,1.639,1.928,1.813,Met,Board secretariat / compliance ledger (BU: PJT-TAX),0.84,PJT-TAX,CSRD ESRS E1
G06,Governance,ICFR,ICFR Assessment Coverage — Programme — Cybersecurity Hardening,%,1.163,1.278,1.202,Met,Board secretariat / compliance ledger (BU: PJT-CYB),0.84,PJT-CYB,BRSR Principal 6
G06,Governance,ICFR,ICFR Assessment Coverage — Programme — Data Privacy Programme,%,0.765,0.769,0.771,On Track,Board secretariat / compliance ledger (BU: PJT-DAT),0.91,PJT-DAT,GRI 303
G06,Governance,ICFR,ICFR Assessment Coverage — Programme — Living Wage Audit,%,0.39,0.428,0.42,Met,Board secretariat / compliance ledger (BU: PJT-LIV),0.78,PJT-LIV,SOX 302
G06,Governance,ICFR,ICFR Assessment Coverage — Programme — Community Investment,%,0.852,0.984,0.903,Met,Board secretariat / compliance ledger (BU: PJT-COM),0.96,PJT-COM,IFRS S2
G06,Governance,ICFR,ICFR Assessment Coverage — Programme — Human Rights Salience,%,0.634,0.636,0.652,On Track,Board secretariat / compliance ledger (BU: PJT-HRT),0.97,PJT-HRT,CSRD ESRS E1
G06,Governance,ICFR,ICFR Assessment Coverage — Framework — BRSR (SEBI India),%,0.382,0.428,0.419,Met,Board secretariat / compliance ledger (BU: FW-BRSR),0.93,FW-BRSR,GRI 302
G06,Governance,ICFR,ICFR Assessment Coverage — Framework — CSRD ESRS (EU),%,2.086,2.2,1.985,Met,Board secretariat / compliance ledger (BU: FW-CSRD),0.93,FW-CSRD,GRI 305
G06,Governance,ICFR,ICFR Assessment Coverage — Framework — CDP Climate,%,0.195,0.233,0.22,Met,Board secretariat / compliance ledger (BU: FW-CDP),0.85,FW-CDP,BRSR Principal 6
G06,Governance,ICFR,ICFR Assessment Coverage — Framework — CDP Water,%,0.589,0.743,0.66,Met,Board secretariat / compliance ledger (BU: FW-CDPW),0.84,FW-CDPW,BRSR Principal 5
G06,Governance,ICFR,ICFR Assessment Coverage — Framework — TCFD,%,1.651,2.101,1.927,Met,Board secretariat / compliance ledger (BU: FW-TCFD),0.9,FW-TCFD,IFRS S2
G06,Governance,ICFR,ICFR Assessment Coverage — Framework — TNFD,%,2.008,2.262,2.095,Met,Board secretariat / compliance ledger (BU: FW-TNFD),0.97,FW-TNFD,GRI 305
G06,Governance,ICFR,ICFR Assessment Coverage — Framework — SBTi Validation,%,0.24,0.284,0.3,Not Met,Board secretariat / compliance ledger (BU: FW-SBTI),0.93,FW-SBTI,GRI 403
G06,Governance,ICFR,ICFR Assessment Coverage — Framework — GRI Universal,%,0.523,0.615,0.563,Met,Board secretariat / compliance ledger (BU: FW-GRI),0.97,FW-GRI,BRSR Principal 5
G06,Governance,ICFR,ICFR Assessment Coverage — Framework — SASB Chemicals,%,1.126,1.177,1.302,Not Met,Board secretariat / compliance ledger (BU: FW-SASB),0.87,FW-SASB,CSRD ESRS S1
G06,Governance,ICFR,ICFR Assessment Coverage — Framework — IFRS S1/S2,%,1.269,1.227,1.283,On Track,Board secretariat / compliance ledger (BU: FW-IFRS),0.8,FW-IFRS,BRSR Principal 6
G06,Governance,ICFR,ICFR Assessment Coverage — Risk Theme — Physical Climate Risk,%,0.674,0.771,0.837,Not Met,Board secretariat / compliance ledger (BU: RSK-PHY),0.92,RSK-PHY,TCFD-Metrics
G06,Governance,ICFR,ICFR Assessment Coverage — Risk Theme — Transition Climate Risk,%,0.795,0.778,0.908,Not Met,Board secretariat / compliance ledger (BU: RSK-TRN),0.88,RSK-TRN,SEC-CLIM SX-14
G06,Governance,ICFR,ICFR Assessment Coverage — Risk Theme — Water Stress Risk,%,0.536,0.542,0.601,Not Met,Board secretariat / compliance ledger (BU: RSK-WTR),0.96,RSK-WTR,CSRD ESRS G1
G06,Governance,ICFR,ICFR Assessment Coverage — Risk Theme — Biodiversity Risk,%,0.688,0.637,0.739,Not Met,Board secretariat / compliance ledger (BU: RSK-BIO),0.93,RSK-BIO,BRSR Principal 6
G06,Governance,ICFR,ICFR Assessment Coverage — Risk Theme — Supplier Concentration Risk,%,0.508,0.555,0.523,Met,Board secretariat / compliance ledger (BU: RSK-SUP),0.81,RSK-SUP,SASB-RT-CH
G06,Governance,ICFR,ICFR Assessment Coverage — Risk Theme — Cyber Risk,%,0.682,0.761,0.744,Met,Board secretariat / compliance ledger (BU: RSK-CYB),0.9,RSK-CYB,TCFD-Metrics
G06,Governance,ICFR,ICFR Assessment Coverage — Risk Theme — Data Privacy Risk,%,0.552,0.56,0.521,Met,Board secretariat / compliance ledger (BU: RSK-DAT),0.94,RSK-DAT,CSRD ESRS S1
G06,Governance,ICFR,ICFR Assessment Coverage — Risk Theme — Regulatory Risk,%,0.478,0.491,0.451,Met,Board secretariat / compliance ledger (BU: RSK-REG),0.93,RSK-REG,SOX 302
G06,Governance,ICFR,ICFR Assessment Coverage — Risk Theme — Litigation Risk,%,0.572,0.634,0.637,On Track,Board secretariat / compliance ledger (BU: RSK-LIT),0.8,RSK-LIT,CSRD ESRS S1
G06,Governance,ICFR,ICFR Assessment Coverage — Risk Theme — Reputation Risk,%,0.68,0.756,0.694,Met,Board secretariat / compliance ledger (BU: RSK-REP),0.92,RSK-REP,GRI 306
G06,Governance,ICFR,ICFR Assessment Coverage — Market — B2B Industrial Customers,%,0.611,0.715,0.647,Met,Board secretariat / compliance ledger (BU: MKT-B2B),0.96,MKT-B2B,GRI 302
G06,Governance,ICFR,ICFR Assessment Coverage — Market — B2C Consumer,%,1.24,1.226,1.271,On Track,Board secretariat / compliance ledger (BU: MKT-B2C),0.87,MKT-B2C,SOX 404
G06,Governance,ICFR,ICFR Assessment Coverage — Market — Export,%,0.579,0.562,0.661,Not Met,Board secretariat / compliance ledger (BU: MKT-EXP),0.9,MKT-EXP,SEC-CLIM SX-14
G06,Governance,ICFR,ICFR Assessment Coverage — Market — Public Sector,%,1.151,1.41,1.284,Met,Board secretariat / compliance ledger (BU: MKT-PSU),0.85,MKT-PSU,SOX 404
G06,Governance,ICFR,ICFR Assessment Coverage — Market — SMB Channel,%,0.4,0.556,0.496,Met,Board secretariat / compliance ledger (BU: MKT-SMB),0.95,MKT-SMB,CSRD ESRS E1
G06,Governance,ICFR,ICFR Assessment Coverage — Market — OEM Tier-1,%,1.621,1.644,1.82,Not Met,Board secretariat / compliance ledger (BU: MKT-OEM),0.81,MKT-OEM,GRI 403
G06,Governance,ICFR,ICFR Assessment Coverage — Market — Distributor Network,%,0.926,0.901,0.93,On Track,Board secretariat / compliance ledger (BU: MKT-DST),0.86,MKT-DST,SEC-CLIM SX-14
G06,Governance,ICFR,ICFR Assessment Coverage — Market — Direct to Consumer,%,0.46,0.447,0.472,Not Met,Board secretariat / compliance ledger (BU: MKT-DTC),0.87,MKT-DTC,GRI 305
G07,Governance,Risk,Data Privacy Complaints / Breaches — Corporate / HQ,count,0.078,0.089,0.081,Met,Board secretariat / compliance ledger (BU: HQ),0.95,HQ,SOX 404
G07,Governance,Risk,Data Privacy Complaints / Breaches — Refinery — Hazira,count,0.054,0.048,0.048,On Track,Board secretariat / compliance ledger (BU: REF-HZR),0.85,REF-HZR,SEC-CLIM SX-14
G07,Governance,Risk,Data Privacy Complaints / Breaches — Petchem — Jamnagar,count,0.07,0.062,0.066,Not Met,Board secretariat / compliance ledger (BU: PCH-JMG),0.87,PCH-JMG,CSRD-DM
G07,Governance,Risk,Data Privacy Complaints / Breaches — Petchem — Vadodara,count,0.071,0.064,0.071,Not Met,Board secretariat / compliance ledger (BU: PCH-VDR),0.86,PCH-VDR,SOX 302
G07,Governance,Risk,Data Privacy Complaints / Breaches — Petchem — Paradip,count,0.062,0.067,0.062,Met,Board secretariat / compliance ledger (BU: PCH-PDP),0.81,PCH-PDP,CSRD ESRS E1
G07,Governance,Risk,Data Privacy Complaints / Breaches — Petchem — Haldia,count,0.037,0.036,0.038,On Track,Board secretariat / compliance ledger (BU: PCH-HLD),0.95,PCH-HLD,CSRD ESRS E1
G07,Governance,Risk,Data Privacy Complaints / Breaches — Petchem — Gandhar,count,0.02,0.022,0.023,On Track,Board secretariat / compliance ledger (BU: PCH-GDR),0.88,PCH-GDR,TCFD-Metrics
G07,Governance,Risk,Data Privacy Complaints / Breaches — Petchem — Dahej,count,0.077,0.065,0.068,On Track,Board secretariat / compliance ledger (BU: PCH-DHJ),0.95,PCH-DHJ,BRSR Principal 6
G07,Governance,Risk,Data Privacy Complaints / Breaches — Petchem — Nagothane,count,0.112,0.138,0.12,Met,Board secretariat / compliance ledger (BU: PCH-NGT),0.94,PCH-NGT,SASB-RT-CH
G07,Governance,Risk,Data Privacy Complaints / Breaches — Logistics — Visakhapatnam,count,0.085,0.101,0.097,Met,Board secretariat / compliance ledger (BU: LOG-VSP),0.82,LOG-VSP,BRSR Principal 6
G07,Governance,Risk,Data Privacy Complaints / Breaches — Logistics — Mangalore,count,0.042,0.036,0.039,Not Met,Board secretariat / compliance ledger (BU: LOG-MNG),0.9,LOG-MNG,CSRD ESRS S1
G07,Governance,Risk,Data Privacy Complaints / Breaches — Logistics — Kochi,count,0.037,0.038,0.037,Met,Board secretariat / compliance ledger (BU: LOG-KCH),0.91,LOG-KCH,CSRD ESRS E1
G07,Governance,Risk,Data Privacy Complaints / Breaches — Logistics — Nashik,count,0.037,0.043,0.039,Met,Board secretariat / compliance ledger (BU: LOG-NSK),0.92,LOG-NSK,GRI 305
G07,Governance,Risk,Data Privacy Complaints / Breaches — Logistics — Kandla,count,0.064,0.071,0.074,On Track,Board secretariat / compliance ledger (BU: LOG-KND),0.93,LOG-KND,TCFD-Metrics
G07,Governance,Risk,Data Privacy Complaints / Breaches — Logistics — Tuticorin,count,0.095,0.091,0.098,Not Met,Board secretariat / compliance ledger (BU: LOG-TUT),0.86,LOG-TUT,BRSR Principal 6
G07,Governance,Risk,Data Privacy Complaints / Breaches — Distribution — Kolkata,count,0.048,0.045,0.049,Not Met,Board secretariat / compliance ledger (BU: DST-KOL),0.95,DST-KOL,TCFD-Metrics
G07,Governance,Risk,Data Privacy Complaints / Breaches — Distribution — Hyderabad,count,0.065,0.068,0.064,Met,Board secretariat / compliance ledger (BU: DST-HYD),0.9,DST-HYD,GRI 405
G07,Governance,Risk,Data Privacy Complaints / Breaches — Distribution — Lucknow,count,0.06,0.06,0.056,Met,Board secretariat / compliance ledger (BU: DST-LKO),0.8,DST-LKO,GRI 306
G07,Governance,Risk,Data Privacy Complaints / Breaches — Distribution — Indore,count,0.087,0.082,0.083,On Track,Board secretariat / compliance ledger (BU: DST-IND),0.86,DST-IND,GRI 302
G07,Governance,Risk,Data Privacy Complaints / Breaches — R&D — Pune,count,0.067,0.072,0.072,On Track,Board secretariat / compliance ledger (BU: RND-PUN),0.89,RND-PUN,GRI 306
G07,Governance,Risk,Data Privacy Complaints / Breaches — R&D — Bengaluru,count,0.048,0.052,0.049,Met,Board secretariat / compliance ledger (BU: RND-BLR),0.9,RND-BLR,GRI 403
G07,Governance,Risk,Data Privacy Complaints / Breaches — R&D — Surat Polymer Lab,count,0.029,0.039,0.034,Met,Board secretariat / compliance ledger (BU: RND-SRT),0.91,RND-SRT,SASB-RT-CH
G07,Governance,Risk,Data Privacy Complaints / Breaches — R&D — Hyderabad Catalysis,count,0.02,0.021,0.023,Not Met,Board secretariat / compliance ledger (BU: RND-HYD),0.9,RND-HYD,GRI 305
G07,Governance,Risk,Data Privacy Complaints / Breaches — Office — Chennai,count,0.042,0.038,0.041,Not Met,Board secretariat / compliance ledger (BU: OFC-CHN),0.89,OFC-CHN,SOX 302
G07,Governance,Risk,Data Privacy Complaints / Breaches — Office — Delhi,count,0.047,0.041,0.044,Not Met,Board secretariat / compliance ledger (BU: OFC-DLH),0.91,OFC-DLH,GRI 403
G07,Governance,Risk,Data Privacy Complaints / Breaches — Office — Ahmedabad,count,0.101,0.096,0.105,Not Met,Board secretariat / compliance ledger (BU: OFC-AMD),0.79,OFC-AMD,CSRD ESRS G1
G07,Governance,Risk,Data Privacy Complaints / Breaches — Office — Kochi Sales,count,0.022,0.017,0.019,Not Met,Board secretariat / compliance ledger (BU: OFC-KCH),0.86,OFC-KCH,GRI 403
G07,Governance,Risk,Data Privacy Complaints / Breaches — Office — Coimbatore,count,0.037,0.036,0.032,Met,Board secretariat / compliance ledger (BU: OFC-CMB),0.94,OFC-CMB,GRI 306
G07,Governance,Risk,Data Privacy Complaints / Breaches — Office — Bhubaneswar,count,0.033,0.034,0.034,On Track,Board secretariat / compliance ledger (BU: OFC-BBS),0.79,OFC-BBS,GRI 302
G07,Governance,Risk,Data Privacy Complaints / Breaches — Office — Jaipur,count,0.058,0.071,0.066,Met,Board secretariat / compliance ledger (BU: OFC-JPR),0.9,OFC-JPR,SASB-RT-CH
G07,Governance,Risk,Data Privacy Complaints / Breaches — Business Unit — Polymers,count,0.041,0.043,0.038,Met,Board secretariat / compliance ledger (BU: BIZ-PLM),0.83,BIZ-PLM,GRI 305
G07,Governance,Risk,Data Privacy Complaints / Breaches — Business Unit — Fuels,count,0.048,0.057,0.054,Met,Board secretariat / compliance ledger (BU: BIZ-FUE),0.91,BIZ-FUE,GRI 305
G07,Governance,Risk,Data Privacy Complaints / Breaches — Business Unit — Lubricants,count,0.041,0.038,0.038,On Track,Board secretariat / compliance ledger (BU: BIZ-LUB),0.92,BIZ-LUB,CSRD ESRS G1
G07,Governance,Risk,Data Privacy Complaints / Breaches — Business Unit — Agrochemicals,count,0.107,0.119,0.119,Met,Board secretariat / compliance ledger (BU: BIZ-AGR),0.81,BIZ-AGR,CSRD ESRS G1
G07,Governance,Risk,Data Privacy Complaints / Breaches — Business Unit — Specialty Chemicals,count,0.077,0.07,0.068,Met,Board secretariat / compliance ledger (BU: BIZ-SPC),0.9,BIZ-SPC,GRI 405
G07,Governance,Risk,Data Privacy Complaints / Breaches — Business Unit — Packaging,count,0.017,0.019,0.019,On Track,Board secretariat / compliance ledger (BU: BIZ-PCK),0.89,BIZ-PCK,CSRD ESRS G1
G07,Governance,Risk,Data Privacy Complaints / Breaches — Business Unit — Renewables Division,count,0.064,0.055,0.061,Not Met,Board secretariat / compliance ledger (BU: BIZ-RNW),0.89,BIZ-RNW,SOX 404
G07,Governance,Risk,Data Privacy Complaints / Breaches — Business Unit — Hydrogen Pilot,count,0.035,0.031,0.031,Met,Board secretariat / compliance ledger (BU: BIZ-HYD),0.79,BIZ-HYD,IFRS S2
G07,Governance,Risk,Data Privacy Complaints / Breaches — Function — Corporate Finance,count,0.025,0.022,0.025,Not Met,Board secretariat / compliance ledger (BU: FNC-COR),0.92,FNC-COR,GRI 305
G07,Governance,Risk,Data Privacy Complaints / Breaches — Function — Procurement,count,0.031,0.03,0.035,Not Met,Board secretariat / compliance ledger (BU: FNC-PRC),0.79,FNC-PRC,CSRD-DM
G07,Governance,Risk,Data Privacy Complaints / Breaches — Function — Human Resources,count,0.073,0.081,0.08,Met,Board secretariat / compliance ledger (BU: FNC-HRM),0.8,FNC-HRM,CSRD ESRS S1
G07,Governance,Risk,Data Privacy Complaints / Breaches — Function — IT & Digital,count,0.036,0.029,0.033,Not Met,Board secretariat / compliance ledger (BU: FNC-IT),0.94,FNC-IT,SASB-RT-CH
G07,Governance,Risk,Data Privacy Complaints / Breaches — Function — Legal & Compliance,count,0.031,0.038,0.037,Met,Board secretariat / compliance ledger (BU: FNC-LGL),0.93,FNC-LGL,CSRD-DM
G07,Governance,Risk,Data Privacy Complaints / Breaches — Function — Communications,count,0.067,0.058,0.063,Not Met,Board secretariat / compliance ledger (BU: FNC-COM),0.79,FNC-COM,GRI 303
G07,Governance,Risk,Data Privacy Complaints / Breaches — Function — CSR & Sustainability,count,0.028,0.032,0.03,Met,Board secretariat / compliance ledger (BU: FNC-CSR),0.88,FNC-CSR,GRI 405
G07,Governance,Risk,Data Privacy Complaints / Breaches — Region — West India,count,0.046,0.048,0.047,Met,Board secretariat / compliance ledger (BU: REG-WST),0.85,REG-WST,BRSR Principal 6
G07,Governance,Risk,Data Privacy Complaints / Breaches — Region — North India,count,0.021,0.019,0.021,Not Met,Board secretariat / compliance ledger (BU: REG-NTH),0.78,REG-NTH,IFRS S2
G07,Governance,Risk,Data Privacy Complaints / Breaches — Region — South India,count,0.055,0.048,0.048,On Track,Board secretariat / compliance ledger (BU: REG-STH),0.83,REG-STH,GRI 403
G07,Governance,Risk,Data Privacy Complaints / Breaches — Region — East India,count,0.076,0.074,0.079,Not Met,Board secretariat / compliance ledger (BU: REG-EST),0.83,REG-EST,BRSR Principal 5
G07,Governance,Risk,Data Privacy Complaints / Breaches — Region — International (ME + APAC),count,0.08,0.096,0.083,Met,Board secretariat / compliance ledger (BU: REG-INT),0.96,REG-INT,CSRD ESRS E1
G07,Governance,Risk,Data Privacy Complaints / Breaches — Region — Europe,count,0.054,0.063,0.059,Met,Board secretariat / compliance ledger (BU: REG-EUR),0.83,REG-EUR,BRSR Principal 6
